Venue,Category,Latitude,Longitude,Neighborhood,ZIP
"DPI Dental: Paul Ilan, DDS",Dentist,40.731161,-73.981325,East Village,10009
Baruch Health Center,Medical Center,40.716904,-73.979939,East Village,10002
Lower East Side Orthodontics,Dentist,40.714798,-73.982039,East Village,10002
Joan H. & Preston Robert Tisch Center at Essex Crossing,Health and Medicine,40.717237,-73.985582,East Village,10002
The Educational Alliance,Mental Health Clinic,40.720993,-73.978309,East Village,10009
Ryan-Nena Community Health Center,Doctor's Office,40.721593,-73.980078,East Village,10009
AdvantageCare Physicians - Lower East Side,Doctor's Office,40.714071,-73.978999,East Village,10002
TD Podiatry Foot and Ankle Doctors,Podiatrist,40.718193,-73.986143,East Village,10002
Berkshire Nursing Home,Nursing Home,40.716233,-73.982837,East Village,10002
New Eastside Nursing Home,Assisted Living Service,40.716068,-73.982961,East Village,10002
Ryan Neena Community Health Center,Healthcare Clinic,40.719717,-73.977648,East Village,10002
Dental Place,Dentist,40.720663,-73.978558,East Village,10009
Comprehensive Center For Rehabilitation,Physical Therapy Clinic,40.715491,-73.984335,East Village,10002
Gouverneur Hospital,Hospital,40.714511,-73.982682,East Village,10002
Nyu Langone Essex Im,Medical Center,40.717558,-73.985682,East Village,10002
Norc,Assisted Living Service,40.714799,-73.984003,East Village,10002
Coalition of Manhattan Comm,Healthcare Clinic,40.721593,-73.980078,East Village,10009
Nena Comprehensive Health Center,Obstetrician Gynecologist (Ob-gyn),40.721646,-73.980124,East Village,10009
East Village Access,Mental Health Clinic,40.721656,-73.981739,East Village,10009
Clearfield Pharmacy,Health and Medicine,40.713825,-73.980124,Lower East Side,10002
Tribeca North Dentistry,Dentist,40.722376,-74.01084,Civic Center,10013
HSS,Medical Center,40.720647,-74.010946,Civic Center,10013
Tribeca Veterinary Wellness,Veterinarian,40.72269,-74.011202,Tribeca,10013
Citi Medical Clinic,Medical Center,40.720434,-74.010851,Civic Center,10013
CareCube,Health and Medicine,40.720789,-74.008409,Civic Center,10013
Tribeca Park Dermatology,Dermatologist,40.720256,-74.007482,Civic Center,10013
Karpov Orthodontics,Dentist,40.718947,-74.010006,Civic Center,10013
Downtown Pediatrics,Pediatrician,40.719703,-74.007984,Civic Center,10013
Bronsky Orthodontics,Dentist,40.718631,-74.009731,Civic Center,10013
Tribeca Orthodontics,Dentist,40.718413,-74.00981,Civic Center,10013
Kahn Dermatology,Dermatologist,40.71854,-74.009117,Civic Center,10013
Lymbr - Tribeca,Physical Therapy Clinic,40.71831,-74.009631,Civic Center,10013
Tribeca Pediatric Dentistry,Dentist,40.718164,-74.009058,Civic Center,10013
Common Point,Acupuncture Clinic,40.718104,-74.009274,Civic Center,10013
"Renee Wild, DDS",Dentist,40.718162,-74.009145,Civic Center,10013
Horizon Health,Medical Center,40.723623,-74.006655,Civic Center,10013
Empire Sports and Spine,Health and Medicine,40.720079,-74.006079,Civic Center,10013
West Soho Dentistry,Dentist,40.724926,-74.008322,Hudson Square,10013
Visithealth,Medical Center,40.723331,-74.005984,Civic Center,10013
TriBeCa Plastic Surgery,Health and Medicine,40.717362,-74.008808,Civic Center,10013
Tribeca Chiropractic,Chiropractor,40.719772,-74.005455,Civic Center,10013
Karpov Orthodontics,Dentist,40.718783,-74.006115,Civic Center,10013
Peachy West SoHo,Medical Center,40.725436,-74.007894,Hudson Square,10013
Advanced Dermatology,Dermatologist,40.71854,-74.009117,Civic Center,10013
Tribeca Hypnosis & Healing,Alternative Medicine Clinic,40.720532,-74.009239,Civic Center,10013
Tribeca Downtown Associates,Psychologist,40.72114,-74.008696,Civic Center,10013
"Tribeca Aesthetics - Jimmy C. Sung, MD, JD, FACS",Plastic Surgeon,40.722228,-74.008838,Civic Center,10013
Cosmetic Medical Training,Medical Center,40.723461,-74.008657,Hudson Square,10013
Downtown Kids Therapy,Physical Therapy Clinic,40.719175,-74.009578,Civic Center,10013
"Bradley Glodny, MD",Dermatologist,40.720362,-74.007574,Civic Center,10013
"Adam Geyer, MD",Dermatologist,40.720309,-74.007528,Civic Center,10013
Home Care For Adults,Home Health Care Service,40.719136,-74.009009,Civic Center,10013
"Landow Shoshana, MD, PC",Dermatologist,40.71854,-74.009117,Civic Center,10013
"Katy Wiltz, MD",Dermatologist,40.71854,-74.009117,Civic Center,10013
"Laura Roos, DC, CSCP, MSACN",Chiropractor,40.718164,-74.009058,Civic Center,10013
Pediatric Dentist New York,Dentist,40.717918,-74.010183,Civic Center,10013
High Performance Physical Therapy,Physical Therapy Clinic,40.720079,-74.006079,Civic Center,10013
Support by Design,Physical Therapy Clinic,40.720134,-74.006037,Civic Center,10013
Greyghost Communication,Home Health Care Service,40.723264,-74.005986,Civic Center,10013
Mtn Tribeca Dental PC,Dentist,40.719825,-74.005501,Civic Center,10013
Relationship Counseling NYC-Mindwork,Psychologist,40.725753,-74.009665,Hudson Square,10013
"David L. Cangello, MD FACS",Health and Medicine,40.717269,-74.008899,Civic Center,10013
Manhattan Grand Optical,Optometrist,40.71898,-73.996635,Chinatown,10013
Tribeca Dental Care,Dentist,40.718672,-74.002269,Chinatown,10013
CP Advanced Imaging,Medical Center,40.716571,-73.99625,Chinatown,10013
Waiming Young DDS,Dentist,40.71845,-73.996542,Chinatown,10013
Ear Nose & Throat,Doctor's Office,40.718347,-73.996363,Chinatown,10013
Jennan Comprehensive Medical PC,Physician,40.718398,-73.996496,Chinatown,10013
Manhattan Pediatric Associates 民鐵吾兒科中心,Doctor's Office,40.718678,-73.996115,Chinatown,10013
Yeung's Dental PC,Dentist,40.718786,-73.996119,Chinatown,10013
Manhattan Pediatric Associates PC,Pediatrician,40.718786,-73.996119,Chinatown,10013
All Health Pharmacy,Health and Medicine,40.717902,-73.99687,Chinatown,10013
American Fibroid Centers,Doctor's Office,40.71879,-73.998934,Chinatown,10013
Serina P C Cheung DDS PC,Dentist,40.718325,-73.995184,Chinatown,10013
Mount Sinai Doctors Specialty Practice,Physician,40.718097,-73.999627,Chinatown,10013
"Jane Yang Dental, PC",Dentist,40.717253,-73.996931,Chinatown,10013
Grand Radiology,Medical Center,40.718819,-73.994898,Chinatown,10013
Mount Sinai Specialty Physicians,Doctor's Office,40.717994,-73.999449,Chinatown,10013
Drj Ames C Moy,Doctor's Office,40.717122,-73.997799,Chinatown,10013
Emily Grace Acupuncture,Acupuncture Clinic,40.71894,-74.000359,Chinatown,10013
"Rong-Bao Lu, MD - Canal Medical Services",Acupuncture Clinic,40.717012,-73.997882,Chinatown,10013
Shelly Xiaoping Shi,Internal Medicine Doctor,40.717122,-73.997799,Chinatown,10013
"Dr Felix N. Chien, DO",Doctor's Office,40.717231,-73.995752,Chinatown,10013
Excelsior Integrated,Medical Center,40.717351,-73.995406,Chinatown,10013
Eastern Neurological Services,Physician,40.716787,-73.998222,Chinatown,10013
Sharpsite Ophthalmology,Ophthalmologist,40.716928,-73.99897,Chinatown,10013
Dr Cindy Li,Doctor's Office,40.717006,-73.995513,Chinatown,10013
Lee Rehabilitation Osteopathic,Doctor's Office,40.716915,-73.995478,Chinatown,10013
Eversight Eye Center,Ophthalmologist,40.716672,-73.99848,Chinatown,10013
"Natural Health Chiropractic, PC",Chiropractor,40.717527,-74.00074,Chinatown,10013
Manhattan Bridge Orthodontics,Dentist,40.7167,-73.995469,Chinatown,10002
"Chinatown Specialty Physician, PC",Doctor's Office,40.717477,-74.000607,Chinatown,10013
Wong Yoke Helen Md - Obstetrics & Gynecology,Doctor's Office,40.717468,-74.000955,Chinatown,10013
City Orthopedics,Orthopedic Surgeon,40.717472,-74.000781,Chinatown,10013
Lee Rehab,Doctor's Office,40.716162,-73.997412,Chinatown,10013
Bio-Reference Laboratories,Medical Lab,40.716157,-73.997587,Chinatown,10013
Billy Li Clinic,Doctor's Office,40.716099,-73.997715,Chinatown,10013
Promobility Physical Therapy PC,Physical Therapy Clinic,40.718931,-74.002672,Chinatown,10013
Hok San Building,Doctor's Office,40.715161,-73.998507,Chinatown,10013
Mercer Street Medical,Dermatologist,40.723702,-73.997797,Hudson Square,10012
"Fung M Chan, MD","Ear, Nose and Throat Doctor",40.718398,-73.996496,Chinatown,10013
"Li, Chun-Lun Dr - Chun-Lun Li & Tina Q He","Ear, Nose and Throat Doctor",40.718398,-73.996496,Chinatown,10013
Bio Reference Labs,Medical Lab,40.718627,-73.995982,Chinatown,10013
Fung Yim Fun,Healthcare Clinic,40.718077,-73.996396,Chinatown,10013
Chang Nga MD,Internal Medicine Doctor,40.718079,-73.996309,Chinatown,10013
Evergreen Medical Clinic PC,Physician,40.718079,-73.996309,Chinatown,10013
"City Physical Therapy, PC",Physical Therapy Clinic,40.717999,-73.999274,Chinatown,10013
NYC Healing Acupuncture,Health and Medicine,40.720195,-73.999841,Chinatown,10013
"Lawrence Liang, MD",Psychiatrist,40.717203,-73.996798,Chinatown,10013
"Naing Andrew - Naing Andrew, MD",Ophthalmologist,40.71667,-73.998567,Chinatown,10013
Kangda,Physician,40.718976,-74.001015,Chinatown,10013
Gary Michael Manci,Dentist,40.721618,-73.995095,Chinatown,10012
Morgenthal Frederics,Optometrist,40.724348,-74.001838,Chinatown,10012
Tribeca Dental Care,Dentist,40.718672,-74.002269,Chinatown,10013
Silver Lining Opticians,Optometrist,40.725258,-74.002093,Soho,10012
Spring Ob/Gyn,Physician,40.724108,-74.000738,Soho,10012
Professional Physical Therapy,Physical Therapy Clinic,40.723753,-73.99793,Soho,10012
Mercer Street Medical,Dermatologist,40.723702,-73.997797,Soho,10012
Emily Grace Acupuncture,Acupuncture Clinic,40.71894,-74.000359,Chinatown,10013
Planetpr,Mental Health Clinic,40.723951,-73.996584,Soho,10012
Chinatown Dialysis Center,Healthcare Clinic,40.718707,-73.998997,Chinatown,10013
Promobility Physical Therapy PC,Physical Therapy Clinic,40.718931,-74.002672,Chinatown,10013
American Fibroid Centers,Doctor's Office,40.71879,-73.998934,Chinatown,10013
VABER COVID Testing NYC,Doctor's Office,40.72517,-73.997374,Soho,10012
Soho Smile,Dentist,40.725318,-74.003841,Soho,10012
Mount Sinai Specialty Physicians,Doctor's Office,40.717994,-73.999449,Chinatown,10013
Mount Sinai Doctors Specialty Practice,Physician,40.718097,-73.999627,Chinatown,10013
Discover Chiropractic of Soho,Chiropractor,40.7264,-74.001745,Chinatown,10012
Dr Bo Huang,Doctor's Office,40.717961,-74.000669,Chinatown,10013
"Stephen R Goldberg, DDS",Dentist,40.726402,-74.001658,Chinatown,10012
Floss & Swish Dentistry,Dentist,40.726622,-74.001492,Chinatown,10012
Serenity Natural Health,Acupuncture Clinic,40.722963,-74.001173,Chinatown,10012
NYC Healing Acupuncture,Health and Medicine,40.720195,-73.999841,Chinatown,10013
"Pushpa Chauhan, DPM",Podiatrist,40.7237,-73.997884,Chinatown,10012
Potion CBD,Health and Medicine,40.719707,-74.001917,Chinatown,10013
NYU Medical Associates - Soho,Medical Center,40.723439,-73.997568,Chinatown,10012
Lafayette Medical Management,Physician,40.722325,-73.996869,Chinatown,10012
Mary Eikeseth,Nurse,40.724197,-74.003404,Chinatown,10012
Kangda,Physician,40.718976,-74.001015,Chinatown,10013
Soho Obstetrics & Gynecology PC,General Surgeon,40.725382,-74.001486,Chinatown,10012
Dental Speciality,Dentist,40.719717,-74.003532,Chinatown,10013
Carmen Dr - Castilla Carmen Castilla MD,Dermatologist,40.719765,-74.003753,Chinatown,10013
Factory Communications,Mental Health Clinic,40.724473,-73.997216,Chinatown,10012
Tribeca Soho Animal Hospital,Veterinarian,40.720567,-74.004877,Civic Center,10013
Sohosmile,Dentist,40.725184,-74.003772,Soho,10012
Physical Therapy Arts,Physical Therapy Clinic,40.724964,-73.997017,Soho,10012
Neal Mesnick,Physician,40.724964,-73.997017,Soho,10012
5 Point Physical Therapy,Physical Therapy Clinic,40.724966,-73.99693,Soho,10012
Alfred Adler Center For Mental Health,Mental Health Service,40.724966,-73.99693,Soho,10012
Counseling Service Unit,Mental Health Clinic,40.724966,-73.99693,Soho,10012
Rusconi Editore Spa,Health and Medicine,40.726145,-73.999203,Soho,10012
Greyghost Communication,Home Health Care Service,40.723264,-74.005986,Soho,10013
NY Health Hypnosis,Nutritionist,40.7264,-74.001745,Soho,10012
"City Physical Therapy, PC",Physical Therapy Clinic,40.717999,-73.999274,Chinatown,10013
Flohydrotherapy Colonics,Alternative Medicine Clinic,40.733901,-74.003613,Greenwich Village,10009
See,Ophthalmologist,40.732765,-74.003973,Greenwich Village,10014
Robert Marc Opticians,Optometrist,40.735477,-74.00516,Greenwich Village,10014
"West Village Pediatric Dentistry: Carolina Escobedo, D.M.D.",Dentist,40.734687,-74.006439,Greenwich Village,10014
West Village Dental Studio,Dentist,40.734635,-74.006393,Greenwich Village,10014
Doctor Yelena Yeretsky/Clinique YFT,Doctor's Office,40.734241,-74.00498,Greenwich Village,10014
Greenwich Village Animal Hospital,Veterinarian,40.733293,-74.006122,Greenwich Village,10014
Christopher Park,Pathologist,40.733774,-74.002342,Greenwich Village,10014
SINY Dermatology,Dermatologist,40.735566,-74.003898,Greenwich Village,10014
The Skin Institute of New York,Dermatologist,40.735566,-74.003898,Greenwich Village,10014
New Bloom Dermatology,Doctor's Office,40.732433,-74.007774,Greenwich Village,10014
Village Care of New York,Assisted Living Service,40.73241,-74.008838,Greenwich Village,10014
Petite Optique,Optometrist,40.732816,-74.001868,Greenwich Village,10014
Northern Dispensary,Health and Medicine,40.733694,-74.001291,Greenwich Village,10014
New York City Chiropractor Dr Michael Minond,Chiropractor,40.732557,-74.001464,Greenwich Village,10014
Hemp Garden,Alternative Medicine Clinic,40.731386,-74.002859,Greenwich Village,10014
Jay Heller,Chiropractor,40.732782,-74.001124,Greenwich Village,10014
Ject,Health and Medicine,40.734358,-74.000706,Greenwich Village,10014
Martino & Reagan Chiropractic,Chiropractor,40.734851,-74.00042,Greenwich Village,10014
Jeffrey Delson,Internal Medicine Doctor,40.73334,-74.000447,Greenwich Village,10014
Washington Sq Sports Medicine,Doctor's Office,40.733285,-74.000489,Greenwich Village,10014
Whitening Saloon,Dentist,40.733365,-74.00547,Greenwich Village,10014
Selima Optique,Optometrist,40.734308,-74.004503,Greenwich Village,10014
"Amy E Goldstein, DO",Dermatologist,40.735566,-74.003898,Greenwich Village,10014
Village Nursing Home,Nursing Home,40.73241,-74.008838,Greenwich Village,10014
Village Care,Assisted Living Service,40.737343,-74.005977,Chelsea,10014
Grove Pharmacy,Health and Medicine,40.737326,-74.004622,Chelsea,10014
Neurological Associates,Healthcare Clinic,40.731327,-74.00504,West Village,10014
Hudson Medical + Wellness,Health and Medicine,40.735508,-74.002061,West Village,10014
VIP Veterinary Hospital,Veterinarian,40.733903,-74.001561,West Village,10014
"Ng, Mei",Psychologist,40.733142,-74.001756,West Village,10014
Wendy J Panken Psychotherapist,Mental Health Clinic,40.733488,-74.000934,West Village,10014
West Village Plastic Surgery,Plastic Surgeon,40.732784,-74.001037,West Village,10014
Greater New York Dietetic Association,Nutritionist,40.738267,-74.003742,Chelsea,10014
New York State Dietetic Association,Nutritionist,40.738267,-74.003742,Chelsea,10014
Cohen Alan,Psychologist,40.732732,-74.000991,West Village,10014
Ipt,Physical Therapy Clinic,40.730727,-74.009251,West Village,10014
Marc Riffon Life Coach/ Consultant,Mental Health Clinic,40.738327,-74.003527,Chelsea,10014
Di Angelo Anthony Pro Fit Physical Therapy,Physical Therapy Clinic,40.737505,-74.002009,Chelsea,10014
Rational Animal,Veterinarian,40.73242,-74.001011,West Village,10014
Vincent J Martino,Chiropractor,40.735122,-74.000387,West Village,10014
"Delucia, Fred Dr - Lgd Podiatric Surgical, PC",Health and Medicine,40.734099,-74.000303,West Village,10014
Columbus Ave Dental Associates PC,Dentist,40.798279,-73.963796,Manhattan Valley,10025
Columbus Medical Arts,Medical Center,40.798428,-73.963682,Manhattan Valley,10025
Jewish Home Lifecare,Health and Medicine,40.799569,-73.96402,Manhattan Valley,10025
Hypurrcat Radioiodine Treatment Center,Veterinarian,40.794717,-73.963745,Manhattan Valley,10025
Animal Endocrine Clinic,Veterinarian,40.794722,-73.96357,Manhattan Valley,10025
Riverside Health Center,Medical Center,40.796223,-73.968,Manhattan Valley,10025
"New York City Department of Health and Mental Hygiene, Riverside STD Clinic",Doctor's Office,40.795957,-73.967859,Manhattan Valley,10025
Columbia Primary Care Manhattan Valley,Family Medicine Doctor,40.799188,-73.968159,Manhattan Valley,10025
Sunshine Smiles Pediatric Dentist,Dentist,40.79613,-73.968616,Manhattan Valley,10025
CityMD West 104th Urgent Care - NYC,Health and Medicine,40.799406,-73.96808,Manhattan Valley,10025
Angel Eyes Optical,Optometrist,40.797813,-73.969112,Manhattan Valley,10025
Cure Urgent Care - Upper West Side NY,Emergency Service,40.799059,-73.968941,Manhattan Valley,10025
San Juan Pharmacy,Health and Medicine,40.801315,-73.965356,Manhattan Valley,10025
Northwell Health-GoHealth Urgent Care,Health and Medicine,40.796879,-73.969899,Manhattan Valley,10025
Cathedral Dog & Cat Hospital,Veterinarian,40.798122,-73.969648,Manhattan Valley,10025
Ryan Health | West 97th Street,Internal Medicine Doctor,40.793644,-73.967551,Manhattan Valley,10025
Upper West Side Dental,Dentist,40.801142,-73.96172,Manhattan Valley,10025
William F. Ryan Community Health Center,Doctor's Office,40.793589,-73.967592,Manhattan Valley,10025
Dr Yuself Mamdani MD,Doctor's Office,40.792911,-73.964681,Manhattan Valley,10025
Absolute Post,Physician,40.79857,-73.965031,Manhattan Valley,10025
William F Ryan Comm Health,Healthcare Clinic,40.797337,-73.966732,Manhattan Valley,10025
Volunteer Department,Healthcare Clinic,40.799509,-73.964237,Manhattan Valley,10025
New York Center for Neuropsyc Hology,Health and Medicine,40.798549,-73.961795,Manhattan Valley,10025
"Neufeld, Richard, Md - Jewish Home & Hospital",Health and Medicine,40.799612,-73.964416,Manhattan Valley,10025
Jewish Home & Hospital Lifecare Systems,Home Health Care Service,40.799711,-73.964769,Manhattan Valley,10025
Inspired N Healthy,Nutritionist,40.799108,-73.967107,Manhattan Valley,10025
"Health Department of, Centers, Riverside Health Center, Sexually Transmitted Disease Control",Medical Center,40.796019,-73.967555,Manhattan Valley,10025
Riverside Sexually Transmitted Disease Clinic,Medical Center,40.795964,-73.967597,Manhattan Valley,10025
